outcome,time_to_insert_s,peak_contact_force,contact_events,jerk_integral,n_steps,duration_s,seed,config_label,success
success,11.484000000000504,24.303594513476543,1,187.73866113008256,5768,11.534000000000521,65,residual,True
success,10.72000000000025,25.12860689054965,1,130.12091608358998,5386,10.770000000000266,66,human_only,True
success,16.79800000000157,28.762969073120825,1,530.6556591648189,8426,16.85000000000154,66,residual,True
force_abort,,30.850262572891218,1,25.62371850664072,1619,3.235999999999865,67,human_only,False
force_abort,,39.07319078642577,1,40.38731489273044,1618,3.2339999999998654,67,residual,False
success,8.583999999999536,24.789726528354603,1,78.0804065568929,4318,8.633999999999553,68,human_only,True
success,8.011999999999345,24.921571568280118,1,172.03183387809807,4032,8.061999999999362,68,residual,True
success,10.218000000000082,28.293412131069758,1,137.5846426921272,5135,10.268000000000098,69,human_only,True
force_abort,,33.84460085618243,1,146.37312039088238,4976,9.949999999999992,69,residual,False
success,4.809999999999692,8.739545197045363,1,14.32334663695474,2432,4.861999999999687,70,human_only,True
success,4.869999999999686,9.550407210968741,1,99.48162595579458,2462,4.92199999999968,70,residual,True
timeout,,17.704001371716906,1,71.36418565119821,9000,17.998000000000903,71,human_only,False
timeout,,24.156288323716222,1,605.6051911810866,9000,17.998000000000903,71,residual,False
success,7.047999999999446,8.652965996454293,1,36.52857261532753,3551,7.09999999999944,72,human_only,True
success,7.079999999999442,12.790368784155717,1,79.48801182657758,3567,7.131999999999437,72,residual,True
force_abort,,32.012875060254125,1,12.624962154655755,1180,2.357999999999962,73,human_only,False
force_abort,,44.63852592966357,1,47.27026644948394,1189,2.37599999999996,73,residual,False
force_abort,,33.48737728932751,1,6.382216956782996,798,1.5940000000000012,74,human_only,False
force_abort,,49.53217963252283,1,56.62721413185489,828,1.6540000000000012,74,residual,False
success,15.458000000001832,17.227139086542543,1,147.6679321015371,7755,15.508000000001848,75,human_only,True
timeout,,23.61254667209735,1,206.93451955075284,9000,17.998000000000903,75,residual,False
success,2.73999999999992,8.595142478006501,1,8.85039271608055,1397,2.791999999999914,76,human_only,True
success,2.6979999999999245,9.4477739588358,1,37.179116111244284,1376,2.7499999999999187,76,residual,True
force_abort,,36.125962437859094,1,9.674875692950426,632,1.262000000000001,77,human_only,False
force_abort,,43.58139064189177,1,34.218748355591025,635,1.268000000000001,77,residual,False
success,4.425999999999735,8.68827391627797,1,22.569485700377925,2240,4.477999999999729,78,human_only,True
success,4.46599999999973,9.284270781246521,1,57.77047752547053,2260,4.5179999999997245,78,residual,True
force_abort,,39.842839443481374,1,8.890927270793503,1133,2.2639999999999723,79,human_only,False
force_abort,,69.20576805532211,1,40.24057323564118,1116,2.229999999999976,79,residual,False
success,13.076000000001036,20.05427033769687,1,93.201252223756,6564,13.126000000001053,80,human_only,True
success,11.968000000000666,20.443650088267074,1,181.98883011905258,6010,12.018000000000683,80,residual,True
force_abort,,41.620827124206905,1,14.787394046851876,1844,3.6859999999998156,81,human_only,False
force_abort,,33.97248651749132,1,46.280490234132294,1864,3.7259999999998112,81,residual,False
success,11.68000000000057,16.899847414768875,1,55.92211466081428,5866,11.730000000000587,82,human_only,True
force_abort,,36.428172843627365,1,235.80651781814805,7182,14.362000000001466,82,residual,False
force_abort,,34.81153208604251,1,18.020425033122386,1647,3.291999999999859,83,human_only,False
success,3.527999999999833,23.171572311125303,1,150.66729756244465,1791,3.5799999999998273,83,residual,True
success,5.699999999999594,17.89332658857603,1,76.76391910475951,2877,5.7519999999995886,84,human_only,True
success,5.535999999999612,24.67825596209394,1,129.78235333931858,2795,5.587999999999607,84,residual,True
