outcome,time_to_insert_s,peak_contact_force,contact_events,jerk_integral,n_steps,duration_s,seed,config_label,success
force_abort,,30.546198953871393,1,11.319233219138495,1074,2.1459999999999853,0,human_only,False
force_abort,,51.80828775287922,1,62.3084091371566,1083,2.1639999999999833,0,residual,False
success,15.420000000001819,25.940540526913395,1,288.97890589081965,7736,15.470000000001836,1,human_only,True
timeout,,20.86965638918715,1,346.36755204351095,9000,17.998000000000903,1,residual,False
force_abort,,48.273749641415804,1,10.082561438138292,920,1.8380000000000014,2,human_only,False
force_abort,,35.34892520350592,1,39.40531828662768,916,1.8300000000000014,2,residual,False
success,3.37599999999985,10.295027015869401,1,19.18823033510971,1715,3.427999999999844,3,human_only,True
force_abort,,43.34127838775142,1,56.32987492727732,1682,3.3619999999998513,3,residual,False
success,3.493999999999837,8.615634006149934,1,11.236165445576667,1774,3.545999999999831,4,human_only,True
success,3.493999999999837,9.147537880783368,1,53.1369935085687,1774,3.545999999999831,4,residual,True
force_abort,,38.66881841569044,1,24.573425551745892,1933,3.863999999999796,5,human_only,False
force_abort,,39.95633205375169,1,72.98202043123712,1935,3.8679999999997956,5,residual,False
force_abort,,39.67226509140222,1,18.391499095384376,1344,2.685999999999926,6,human_only,False
success,2.9239999999998996,22.606444173698304,1,72.94450679250636,1489,2.975999999999894,6,residual,True
force_abort,,43.988756416955006,1,26.402213966262757,2312,4.621999999999713,7,human_only,False
success,4.91999999999968,15.932844677748179,1,172.90829562351794,2487,4.9719999999996745,7,residual,True
force_abort,,36.02689769194655,1,9.992770364761233,2078,4.1539999999997645,8,human_only,False
force_abort,,36.13260697213123,1,88.16012566994954,2179,4.355999999999742,8,residual,False
force_abort,,36.15072560832091,1,17.298763826618305,1562,3.1219999999998778,9,human_only,False
force_abort,,30.615937135656708,1,46.68643555913721,1553,3.1039999999998797,9,residual,False
success,7.333999999999414,8.62446169120877,1,25.970313472178088,3694,7.385999999999409,10,human_only,True
success,7.481999999999398,16.33839250910304,1,155.76982185860032,3768,7.533999999999392,10,residual,True
force_abort,,35.74462471143009,1,14.532356953637724,1113,2.2239999999999767,11,human_only,False
success,2.383999999999959,8.972610098901988,1,35.794383250283914,1219,2.4359999999999533,11,residual,True
force_abort,,30.76843936740759,1,30.17143095827005,2031,4.059999999999775,12,human_only,False
success,4.155999999999764,25.393701370098846,1,99.43404018939563,2105,4.207999999999759,12,residual,True
force_abort,,37.806205104674895,1,9.473137738657488,1140,2.2779999999999707,13,human_only,False
force_abort,,35.042101994265515,1,44.680245735543636,1148,2.293999999999969,13,residual,False
force_abort,,31.820096799738185,1,29.865196765979835,2512,5.021999999999669,14,human_only,False
success,5.059999999999665,8.854013291542413,1,78.69847186577013,2557,5.111999999999659,14,residual,True
force_abort,,30.317099500194228,1,33.341152629431704,2844,5.685999999999596,15,human_only,False
success,6.137999999999546,13.382790669490308,1,172.81752627483976,3096,6.18999999999954,15,residual,True
success,4.267999999999752,23.39172785526232,1,47.61675586866609,2161,4.319999999999746,16,human_only,True
success,4.423999999999735,21.804701642797376,1,113.59348666400254,2239,4.475999999999729,16,residual,True
force_abort,,51.72283599624191,1,6.751218326604533,597,1.1920000000000008,17,human_only,False
force_abort,,41.18387239383078,1,29.995019414488603,632,1.262000000000001,17,residual,False
success,7.211999999999428,8.705134012524653,1,36.04936768933811,3633,7.263999999999422,18,human_only,True
force_abort,,30.03588363177103,1,160.47567184625188,3428,6.853999999999467,18,residual,False
success,10.120000000000049,26.69207960311265,1,117.75002463765276,5086,10.170000000000066,19,human_only,True
force_abort,,30.023253513980595,1,152.97106771024264,4949,9.895999999999974,19,residual,False
success,9.801999999999943,11.046839478467772,1,62.61276276264772,4927,9.85199999999996,20,human_only,True
success,9.695999999999907,9.143182471667597,1,109.43014707738422,4874,9.745999999999924,20,residual,True
force_abort,,32.824304480961004,1,18.592694219710086,2730,5.457999999999621,21,human_only,False
success,5.7339999999995905,9.26739595352981,1,65.20974973934649,2894,5.785999999999585,21,residual,True
success,6.747999999999479,22.76377599741884,1,61.39353722094802,3401,6.799999999999473,22,human_only,True
